ID,标题,内容,原始链接,量科链接,来源域名,原始日期,量科日期,标签
43,让“光”轻松完成计算任务,"2026年4月23日——八十年前，宾夕法尼亚大学的研究人员 J. Presper Eckert 和 John Mauchly 利用电子来解决复杂的数值问题，通过 ENIAC（世界上第一台通用电子计算机）开启了电子计算时代。
如今，同样的架构仍然是通用计算的基础，但电子开始显现其局限性正逐渐显现。由于电子携带电荷，它们在移动过程中会以热量形式损失能量，在材料中移动时会遇到电阻，并且随着芯片集成更多晶体管和处理更大数据量，电子会变得越来越难以管理。
随着人工智能对现有硬件在数据处理、传输和散热方面提出了更高要求，宾夕法尼亚大学文理学院 Bo Zhen 领导的物理学家团队，正将目光投向电子的无质量对应物——光子，以分担更多的计算负载。
“由于光子是电中性的且静止质量为零，它们能够以极低的损耗在长距离上快速携带信息，从而主导了通信技术，”发表在《物理评论快报》上的论文的共同第一作者、Zhen Lab 的前博士后研究员 Li He 解释道。“但这种中性意味着它们与环境的相互作用极弱，使得光子不擅长计算机所依赖的那种信号切换逻辑。”
Zhen 的团队创造了一种“兼具光的速度与物质的强相互作用”的准",https://penntoday.upenn.edu/news/making-light-work-computing,http://www.qtc.com.cn/article/177917838432434.html,penntoday.upenn.edu,2026-04-23,2026-05-19,"[""量子计算"", ""光量子"", ""AI/ML"", ""产品动态"", ""半导体"", ""科技前沿"", ""产品动态"", ""科技前沿"", ""产品动态""]"
42,QNu Labs被MarketsandMarkets评为量子密钥分发市场的明星企业,"2026年5月14日 -- 量子网络安全与加密解决方案领先提供商QNu Labs，在由MarketsandMarkets提供技术支持的360Quadrants平台上，被评为量子密钥分发（QKD）市场的“明星公司”。这一认可突显了QNu Labs强大的产品能力、先进的量子密钥分发产品组合，以及在关键基础设施领域保障安全通信方面不断扩大的作用。其Armos QKD解决方案利用量子力学确保密钥的安全交换，帮助企业和政府机构保护敏感数据，并构建抗量子安全框架。
360Quadrants评估团队的Sayali Saste表示：“QNu Labs通过其先进的量子加密能力、可扩展的QKD部署以及在量子安全通信领域的持续创新，始终展现出领导力。该公司专注于保护国防、电信和BFSI等高价值数据领域的安全，并且其技术在实际量子通信网络中的应用日益广泛，这突显了其显著的市场影响力和持续的创新轨迹。”
近期，QNu Labs取得了重大战略里程碑，包括在印度国家量子使命（NQM）下成功演示了长达1000公里的量子通信网络，这是全球最长的QKD部署之一。这一里程碑基于本土技术构建，凸显了该公司在国防和国家基础设施",https://www.prnewswire.com/news-releases/qnu-labs-is-recognized-as-a-star-player-in-the-marketsandmarkets-360quadrants-for-the-quantum-key-distribution-qkd-market-302772109.html,http://www.qtc.com.cn/article/177917970232435.html,www.prnewswire.com,2026-05-14,2026-05-19,"[""量子通信"", ""后量子密码"", ""产品动态"", ""企业资讯"", ""科技前沿"", ""宏观态势"", ""产品动态"", ""企业资讯"", ""科技前沿"", ""宏观态势"", ""宏观态势""]"
41,韩国科学家利用二维半导体在室温下实现明亮量子光发射,"由基础科学研究院（IBS）多维碳材料中心的朴景德（PARK Kyoung-Duck）教授和徐容道（SUH Yung Doug）副所长领导的研究团队，成功实现了一种在室温下也能发出明亮光的高效量子光源。这一成果克服了二维半导体长期存在的局限——这些原子级薄的材料通常比人类头发丝薄约10万倍——此前，它们需要极低的温度或复杂的电栅极结构才能产生高效的光发射。
该研究的核心是激子，一种在半导体中由电子与“空穴”（即电子的缺失，行为类似于正电荷）结合而形成的发光准粒子。在二维半导体中，激子尤为重要，因为它们能够实现超薄且高效的光学器件。然而，存在一个主要问题：在室温下，激子极易扩散，难以在精确位置产生明亮的光。
最近，研究人员对局域激子——即被困在纳米级限在纳米尺度区域内的激子——的兴趣日益浓厚。可以形象地类比为：一个球在平地上滚动在平坦的地板上，与一个球落在碗里。在平坦表面上，球可以自由移动，但在一个小凹坑里，它会被困在一个地方。局域激子的行为类似：一旦被约束，它们就能更稳定地发光，并更好地控制波长，从而成为理想量子光源的有力候选者。
但室温使这一过程变得困难。随着热能增加，激子可能从约束区",https://ibs.re.kr/cop/bbs/BBSMSTR_000000000738/selectBoardArticle.do;jsessionid=A737976C75203FB4AD235825DFFF716C?nttId=26633&amp;pageIndex=1&amp;searchCnd=&amp;searchWrd=,http://www.qtc.com.cn/article/177917988232430.html,ibs.re.kr,,2026-05-19,"[""量子计算"", ""光量子"", ""量子通信"", ""产品动态"", ""半导体"", ""科技前沿"", ""产品动态"", ""科技前沿"", ""产品动态""]"
10,量子计算公司Nord Quantique获3000万美元融资，估值约14亿美元,加拿大量子计算公司Nord Quantique在由Fidelity Investments领投的一轮融资中获得3000万美元融资，估值约为14亿美元。完成本轮融资后，Nord Quantique成为又一家估值突破10亿美元的加拿大量子科技企业，与D-Wave Quantum、Xanadu及Photonic Inc.同列。据悉，该公司正在开发一种硬件层级的量子纠错方案，旨在降低量子计算系统的规模、复杂性与能耗。,https://thequantuminsider.com/2026/05/15/nord-quantique-reaches-1-4-billion-valuation-in-fidelity-backed-financing/,http://www.qtc.com.cn/flash/177914964832425.html,thequantuminsider.com,2026-05-15,2026-05-19,"[""量子计算"", ""量子纠错"", ""光量子"", ""融资商业"", ""科技前沿"", ""科技前沿"", ""资本运作""]"
9,BNB Chain完成加密基础设施升级，引入后量子密码抵御量子计算威胁,BNB Chain日前宣布完成加密基础设施升级，引入后量子密码技术以增强网络安全，应对未来量子计算可能带来的威胁。据了解，升级内容包括ML DSA 44，这是一种基于格的数字签名算法，由美国国家标准与技术研究院（NIST）于2024年标准化，同时还引入了pqSTARK聚合技术用于区块链共识操作。在新框架下，BNB Chain已用ML DSA 44替代原有的ECDSA secp256k1签名系统进行交易认证，网络内的共识投票聚合也依靠pqSTARK技术实现了对大规模加密证明集的更高效压缩和验证。,https://www.cointrust.com/market-news/bnb-chain-adopts-post-quantum-security-upgrade,http://www.qtc.com.cn/flash/177915060532428.html,www.cointrust.com,2026-05-15,2026-05-19,"[""量子计算"", ""后量子密码"", ""政策标准"", ""科技前沿"", ""科技前沿"", ""科技前沿""]"
8,美国能源部发布容错量子计算RFI通知，剑指2028年前部署科学级FTQC系统,美国能源部（DOE）日前已发布信息征求请求（RFI），面向有能力在2028年前部署科学上具有实际意义的容错量子计算（FTQC）系统的公司。此次RFI旨在进行市场调研，为战略规划、项目设计及未来资助提供参考，同时显示了DOE计划从实验性NISQ设备向可靠、实用的量子计算基础设施转型。据悉，此RFI重点关注FTQC系统在解决DOE关键科学任务中的应用潜力。美国能源部预计，到2030年代初至中期，实现等离子体物理、高能物理等领域的广泛科研应用，将需要超过1000个逻辑量子比特和约10⁹次硬件门操作。,https://quantumcomputingreport.com/u-s-department-of-energy-issues-rfi-for-2028-fault-tolerant-quantum-computer/,http://www.qtc.com.cn/flash/177915204732426.html,quantumcomputingreport.com,2026-05-15,2026-05-19,"[""量子计算"", ""量子纠错"", ""产品动态"", ""企业资讯"", ""宏观态势"", ""产品动态"", ""企业资讯"", ""宏观态势"", ""宏观态势""]"
7,印度马哈拉施特拉邦启动量子技术技能发展计划，多方机构参与共建,印度马哈拉施特拉邦政府上周五批准了一项州级量子技术与技能发展计划，该计划与印度中央政府的国家量子任务保持一致。根据该计划，印度科学教育与研究学院浦那分校的I-Hub量子技术基金会将作为核心机构牵头实施，参与机构包括印度浦那科技大学工程学院、巴巴萨海布·安贝德卡理工大学、维尔马塔·吉贾拜技术学院和维斯瓦拉亚理工大学。该州政府表示，资助资金将用于在各参与机构建设量子技术实验室、搭建高性能计算和仿真设施、开发云平台，并提供专业培训，以支持量子技术研究和人才培养。,https://www.hindustantimes.com/cities/pune-news/quantum-tech-training-hub-to-come-up-at-iiser-pune-101778957495435-amp.html,http://www.qtc.com.cn/flash/177915330732429.html,www.hindustantimes.com,2026-05-17,2026-05-19,"[""产品动态"", ""科技前沿"", ""宏观态势"", ""产品动态"", ""科技前沿"", ""宏观态势"", ""宏观态势""]"
6,克莱姆森大学获65万美元资助，支持打造可扩展量子计算系统实验室,美国克莱姆森大学日前启动了一项65万美元计划，支持可扩展高性能与量子计算系统实验室（ScaLab），以提升南卡罗来纳州的量子研究能力，并优化量子程序在实际硬件上的执行效果。据了解，该计划延续了南卡罗来纳州在量子信息科学与技术领域的早期投资。2023年，该州政府承诺投入1500万美元，以推动各机构和产业的量子准备工作。ScaLab的建设体现了其向持续、项目驱动型研究的转型，既增强了技术深度，也完善了支撑州内长期量子能力的人才队伍与科研基础设施。,https://www.scquantum.org/news/clemson-university-advances-quantum-software-research-through-650000-initiative-focused-real,http://www.qtc.com.cn/flash/177915450732441.html,www.scquantum.org,,2026-05-19,"[""量子计算"", ""融资商业"", ""科技前沿"", ""宏观态势"", ""科技前沿"", ""宏观态势"", ""宏观态势""]"
5,韩国联合研究团队开发新型量子光源 室温下可发射明亮光信号,韩国基础科学研究院（IBS）多维碳材料中心的一个联合研究团队最近成功研制出一种高效率量子光源，它可在室温下发射明亮光信号。据研究人员称，这一成果突破了二维半导体长期存在的局限。由于二维半导体是原子级厚的材料，通常比人类头发细约十万倍，以往要实现高效发光，需要依赖低温环境或复杂电控结构。相关研究成果已于日前发表在《科学进展》期刊。,https://ibs.re.kr/cop/bbs/BBSMSTR_000000000738/selectBoardArticle.do;jsessionid=A737976C75203FB4AD235825DFFF716C?nttId=26633&pageIndex=1&searchCnd=&searchWrd=,http://www.qtc.com.cn/flash/177915528732442.html,ibs.re.kr,,2026-05-19,"[""半导体"", ""科技前沿"", ""科技前沿"", ""科技前沿""]"
4,沙特阿美与Pasqal合作启用沙特首台量子计算机 并推出中东首个QCaaS平台,沙特阿美（Aramco）与中性原子量子计算先驱企业Pasqal联手，昨日正式在沙特阿拉伯启用了首台量子计算机。同时，双方还在中东地区推出首个商业化量子计算即服务（QCaaS）平台，为该地区量子技术发展提供新动力，并推动能源、材料及工业等领域的量子应用加速落地。据悉，该量子计算机位于沙特阿美达兰数据中心，通过安全云平台为客户提供低延迟、即时访问的量子硬件，来帮助其应对复杂工业挑战。,https://www.pasqal.com/newsroom/aramco-and-pasqal-launch-saudi-arabias-first-quantum-computer-and-middle-easts-first-commercial-quantum-computing-as-a-service-platform/,http://www.qtc.com.cn/flash/177915678432443.html,www.pasqal.com,2026-05-18,2026-05-19,"[""量子计算"", ""中性原子"", ""产品动态"", ""企业资讯"", ""产品动态"", ""企业资讯"", ""产品动态""]"
3,伊利诺伊卫斯理大学成立全美首个本科跨学科量子中心,美国伊利诺伊卫斯理大学日前宣布成立费舍尔跨学科量子科学与工程中心，这是首个面向本科生的跨学科量子项目，整合了多个学科领域教育，旨在培养学生在量子科技这一新兴领域的职业能力。费舍尔量子中心的建立，使伊利诺伊卫斯理大学成为了美国首所开设跨学科量子课程的文理本科院校，同时也将该校及所在州确立为量子科技领域的重要参与力量。,https://www.iwu.edu/news/2026/illinois-wesleyan-announces-interdisciplinary-undergraduate-quantum-science-engineering-center.html,http://www.qtc.com.cn/flash/177915810732444.html,www.iwu.edu,2026-05-14,2026-05-19,"[""宏观态势"", ""宏观态势"", ""宏观态势""]"
2,七国集团警告量子风险：金融安全面临变革，后量子密码成关键防线,七国集团（G7）在一份报告中警告称，量子技术可能在未来改变金融安全、支付系统及市场基础设施，这促使金融机构开始应对长期风险和潜在运营变革。该报告指出，后量子密码技术是防范未来量子攻击、保护金融系统的核心手段，但相关迁移将涉及互联系统和供应商之间的复杂协调。同时，G7强调，量子技术在投资组合优化、欺诈检测和宏观经济建模等领域仍处于实验阶段，相关技术挑战、治理问题及集中化风险尚未解决。,https://thequantuminsider.com/2026/05/18/the-good-the-bad-and-the-buggy-g7-paper-outlines-promises-and-threats-of-quantum-tech-for-the-financial-system/,http://www.qtc.com.cn/flash/177915918732445.html,thequantuminsider.com,2026-05-18,2026-05-19,"[""后量子密码"", ""融资商业"", ""宏观态势"", ""宏观态势"", ""宏观态势""]"
1,Sitehop推出紧凑型后量子加密设备，守护工业与能源网络安全,网络安全解决方案提供商Sitehop日前宣布推出SAFEcore Edge，这是一款专为运营技术和关键基础设施网络设计的紧凑型后量子加密设备。据了解，该设备适用于能源系统、SCADA网络、变电站、海上平台及各类工业设施。Sitehop公司表示，SAFEcore Edge可为远程基础设施提供低延迟后量子加密服务，可解决传统网络安全系统难以在实际环境中部署的挑战。,https://thequantuminsider.com/2026/05/18/sitehop-post-quantum-encryption-pqc-device/,http://www.qtc.com.cn/flash/177916044732446.html,thequantuminsider.com,2026-05-18,2026-05-19,"[""后量子密码"", ""产品动态"", ""产品动态"", ""产品动态""]"
11,量子抗性网络：原语、协议与最佳实践综述,,http://www.qtc.com.cn/reference/177907408632412.html,http://www.qtc.com.cn/reference/177907408632412.html,,,2026-05-18,"[""企业资讯""]"
13,量子计算机的能源效率,,http://www.qtc.com.cn/reference/177890021032348.html,http://www.qtc.com.cn/reference/177890021032348.html,,,2026-05-16,"[""量子计算"", ""产品动态""]"
12,用于集成量子光子学的超导单光子探测器,,http://www.qtc.com.cn/reference/177890456632381.html,http://www.qtc.com.cn/reference/177890456632381.html,,,2026-05-16,"[""超导"", ""光量子"", ""科技前沿""]"
14,针对实用量子密钥分发的数值安全性分析,,http://www.qtc.com.cn/reference/177881433832257.html,http://www.qtc.com.cn/reference/177881433832257.html,,,2026-05-15,"[""量子通信"", ""宏观态势""]"
16,多比特稳定子读出在双物种里德伯阵列上的实现,在量子纠错（QEC）中，以高效且无串扰的方式对辅助量子比特子集进行局域控制和测量是一项关键能力。双物种中性原子阵列为实现这些功能提供了理想方案，能够对每种原子物种进行独立的态制备、操控和探测。在本工作中，我们实现了一种由Na和Cs原子组成的双物种里德伯阵列，这两种原子被囚禁于共局域的二维光镊阵列中，其中Na作为辅助量子比特，用于测量周围Cs数据量子比特的稳定子。我们发现，有限的物种间里德伯-里德伯相互作用强度是实现高保真多体纠缠的实际障碍，并证明通过调节里德伯驱动场的拉比频率和失谐量，可以补偿由此产生的几何相位误差。基于此，我们提出了一种仅通过全局脉冲即可同时、非破坏性地对多个数据量子比特进行原位稳定子读出的协议。利用该协议，我们通过单次全局里德伯脉冲序列，在四量子比特Cs plaquette上演示了Pauli-Z稳定子的非破坏性测量。我们的研究成果表明，双物种光镊阵列是实现可扩展量子纠错的一条有前景的路径，并为利用物种间和物种内相互作用的新型量子控制协议打开了大门。,https://arxiv.org/abs/2605.10924,http://www.qtc.com.cn/reference/177864285832034.html,arxiv.org,,2026-05-13,"[""量子计算"", ""量子纠错"", ""中性原子"", ""科技前沿"", ""科技前沿"", ""科技前沿""]"
15,在 Apple M4 Pro 统一内存架构上进行量子电路模拟时内存层级转换的对照研究,状态向量量子电路仿真受内存带宽限制，但内存层级结构、访问模式与硬件并行性之间的相互作用尚未得到充分表征。该团队利用Apple M4 Pro统一内存架构（UMA）解决这一问题——在该架构中，CPU与GPU共享相同的物理LPDDR5X DRAM（两者STREAM带宽均约为224 GB/s），从而消除了内存技术与互连因素的干扰。通过采用热隔离、多试验方法，在GHZ和QFT电路上（量子比特数从3到30）对11个仿真后端进行测试，该团队做出了三项核心贡献。首先，Roofline分析证实所有门实现的运算强度均≤0.38 FLOP/byte，远低于现代硬件任何合理峰值计算对应的脊点，确立了结构性内存受限特性。其次，该团队发现在28→29量子比特的过渡处存在一个可复现的4.46倍时序突变——该现象在热隔离条件下得到确认，并在GHZ与QFT电路上交叉验证；tensordot后端表现出完整的突变，而直接索引后端在整个过程中保持约2倍/量子比特的缩放比例。第三，尽管STREAM预测GPU加速比仅为1.85倍（MLX CPU 119.9 GB/s vs. MLX GPU 221.9 GB/s），所有三类算法均,https://arxiv.org/abs/2605.08792,http://www.qtc.com.cn/reference/177864455032105.html,arxiv.org,,2026-05-13,"[""量子计算"", ""科技前沿"", ""科技前沿"", ""科技前沿""]"
19,澳大利亚实时支付基础设施中的后量子密码迁移：新支付平台的蒙特卡洛模拟研究,"澳大利亚新支付平台（NPP）在2000毫秒服务等级协议（SLA）下，每日处理520万笔实时交易。考虑到密码学相关量子计算机预计在2030-2035年间问世，以及""先收后破""（HNDL）威胁的活跃，本文针对NIST FIPS 204/205/206签名标准（ML-DSA、SLH-DSA/SPHINCS+、Falcon）在澳大利亚支付基础设施中的应用，开展了蒙特卡洛模拟研究。该研究联合建模了M/M/c队列饱和、广义极值（GEV）尾部边界及HNDL精算风险敞口，覆盖1000个季节性混合模拟日（8000万事件）。跨平台验证采用liboqs 0.15.0，在横跨四种微架构（英特尔至强Ice Lake/Cascade Lake、AMD EPYC Milan、ARM Graviton3）的七节点多云测试床上进行。 ML-DSA和Falcon在所有配置下均实现100%的SLA合规性；NPP最差情况下的p99开销为1.57毫秒（ML-DSA-87，占SLA预算的0.079%）。该团队引入了加密稀释指数（CDI = delta-p99/p99_e2e），显示所有非SPHINCS+算法的CDI均小于0.04",https://arxiv.org/abs/2605.00961,http://www.qtc.com.cn/reference/177812190231233.html,arxiv.org,,2026-05-07,"[""量子计算"", ""后量子密码"", ""产品动态"", ""政策标准"", ""科技前沿"", ""产品动态"", ""科技前沿"", ""产品动态""]"
18,"跨越12,000原子的异构量子-经典超算界限：蛋白质-配体复合物的量子化学研究",从头算波函数方法能够提供精确的分子模拟，但其计算复杂度限制了其在小型系统上的应用。该工作开发了一套工作流程，结合量子嵌入将分子分解为碎片，并采用异质量子-经典（HQC）方法模拟这些碎片。该团队在两个156量子比特的量子处理器（ibm_cleveland、ibm_kobe）上采样了碎片的电子构型，使用多达94个量子比特，运行了9200个电路，耗时超过100小时，收集了1.3×10^9个测量结果——这是迄今为止量子化学领域资源消耗最大的HQC计算。该团队通过优化子空间对角化，在两个超级计算机（Fugaku、Miyabi-G）上计算了碎片波函数，利用可扩展的分布式线性代数内核实现了72.5%的并行效率。该工作模拟了分别以色散力和静电力主导的两个蛋白质-配体复合物（含11608和12635个原子），证明系统规模相比先前最优水平提升了40倍以上，精度最高提升了210倍，且HQC在碎片能量上达到了耦合簇（CCSD）方法的精度，从而为系统性可改进的生物分子模拟建立了一条可扩展的路径。,https://arxiv.org/abs/2605.01138,http://www.qtc.com.cn/reference/177812775831420.html,arxiv.org,,2026-05-07,"[""量子计算"", ""产品动态"", ""科技前沿"", ""产品动态"", ""科技前沿"", ""产品动态""]"
17,使用一个拥有五十万量子比特的模原子处理器分解2048位RSA整数,Shor算法是量子计算机最具前景的应用之一。然而，由于现有方法需要约10^6个物理量子比特，该算法必须分布在多个模块中。本文在模块化原子处理器上实现了Shor算法的分布式编译。该工作提出了一种端到端的编译与优化策略，重点研究了模块间通信与模块内时钟速率之间的相互作用。采用受CPU启发的架构，在拥有50万量子比特的模块化原子处理器上，以每秒10^5个贝尔对的通信速率和1毫秒的测量时间，该团队证明仅需比单模块架构多16%的时间即可完成2048位RSA整数的因式分解。该工作首次对模块化原子硬件上的大规模整数分解进行了端到端分析与仿真，为未来其他大规模模块化算法的设计提供了蓝图。,https://arxiv.org/abs/2605.03951,http://www.qtc.com.cn/reference/177813367431561.html,arxiv.org,,2026-05-07,"[""量子计算"", ""产品动态"", ""科技前沿"", ""产品动态"", ""科技前沿"", ""科技前沿""]"
21,可扩展连续变量量子网络，具备有限大小安全性,近年来，连续变量量子密钥分发（CV-QKD）已成为一种有前景的范式，能够实现共享同一电信骨干网的多个终端用户之间的安全通信。基于反向协商的CV-QKD天然支持从传统点对点链路扩展到基于无源量子广播信道的量子接入网络。本研究在有限码长效应对一个主动式1:4多用户CV量子网络（QN）进行了实验演示。在每个11公里量子信道上交换了1.25×10⁹个相干态后，该团队实现了总计1.9×10⁻¹比特/信道使用的最高密钥生成性能。此外，该工作还研究了可自适应的CV-QN协议，这些协议能够全面支持网络在个体用户不同的安全性和密钥速率需求下的运行。这些结果确立了CV-QN与现有电信基础设施兼容的实用安全性，为广泛部署提供了基础，并允许现有基础设施中连接的终端用户获得额外的自由度。,https://arxiv.org/abs/2604.27943,http://www.qtc.com.cn/reference/177805280731243.html,arxiv.org,,2026-05-06,"[""量子通信"", ""科技前沿"", ""科技前沿"", ""科技前沿""]"
20,高速率自由空间连续变量量子密钥分发，采用自参考被动态制备,采用被动态制备（PSP）的连续变量量子密钥分发（CVQKD）技术可实现低成本、高速率的安全通信。然而，现有基于传输本地振荡器的PSP-CVQKD方案存在光子泄漏噪声高、稳定性差等问题，难以适用于高损耗传输场景。该研究工作首次提出并实现了采用自参考（SR）PSP方案的本地本地振荡器（LLO）CVQKD系统，并通过时域模式理论从理论上证明了PSP协议与GMCS协议的等效性。通过采用新型自参考导频方案实现高精度时变频率与相位补偿算法，该工作显著提升了系统的信噪比与稳定性。在自由空间信道中，系统在高达23.5 dB损耗条件下实现了创纪录的10.34 Mbps渐近密钥速率，同时在湍流环境下保持低过量噪声与稳健性能。该研究确立了SR-LLO CVQKD的可行性，为在真实环境中实现安全、高速率量子通信提供了实用路径。,https://arxiv.org/abs/2604.27299,http://www.qtc.com.cn/reference/177806392231300.html,arxiv.org,,2026-05-06,"[""光量子"", ""量子通信"", ""科技前沿"", ""科技前沿"", ""科技前沿""]"
25,一种制备约瑟夫森结的简易方法,研究团队展示了一种采用光刻与氩离子刻蚀工艺的超导约瑟夫森结（Al/AlOx/Al）最小化制备方法。该方法在金属化与氧化步骤前即可完成加工，可制备面积1至6平方微米的约瑟夫森结，通过调控氧化条件可使结电阻实现约两个数量级的可控变化。透射电子显微镜分析表明，所制备的结界面晶界极少，这预示着源自双能级系统的能量损耗将显著降低。与传统电子束光刻技术相比，基于该工艺制备的超导量子干涉器件（SQUID）在多芯片间展现出更小的电阻波动，且器件在反复10毫K极低温循环后仍能保持优异的磁通响应特性。通过将SQUID谐振器集成至三维腔体并实现约40分贝增益的低光子数参量放大，验证了该技术在量子应用中的可行性。该工作建立了迄今最简单的约瑟夫森结制备方案，有望推动超导电路量子技术的广泛应用。,https://arxiv.org/abs/2604.25195,http://www.qtc.com.cn/reference/177751451030981.html,arxiv.org,,2026-04-30,"[""超导"", ""光量子"", ""产品动态"", ""半导体"", ""科技前沿"", ""产品动态"", ""科技前沿"", ""产品动态""]"
24,半设备无关量子密钥分发,相较于测量设备依赖性，发射端设备依赖性一直是量子密钥分发（QKD）中长期存在却常被忽视的问题。单边设备无关（1sDI）方案放宽了设备无关框架的安全条件，为发射端依赖性提供了直观解决方案。该团队通过构建1sDI配置的可组合发射端，证明发射端设备依赖性可被大幅消除。该方案将纠缠源作为独立模块集成至发射端，同时将检测模块视为黑箱独立处理。在原理验证实验中，研究人员在20公里等效传输光纤距离下获得了1kbps的安全密钥率，实现了首个离散变量1sDI-QKD系统。该方法在保持强损耗容忍度的同时实现了半发射端设备无关的安全性，为实际场景中的1sDI-QKD部署架起了安全性与实用性的桥梁。,https://arxiv.org/abs/2604.25225,http://www.qtc.com.cn/reference/177752018631024.html,arxiv.org,,2026-04-30,"[""量子通信"", ""科技前沿"", ""科技前沿"", ""科技前沿""]"
23,组合优化的实验工作流程：迈向量子优势,"证明组合优化问题的量子优势不能仅依靠孤立的算法结果，而需要通过端到端的案例研究，将问题建模、量子计算执行与经典优化修正整合到实际工作流中。本文提出一个用于图优化问题中混合量子-经典工作流实验的沙盒平台，旨在系统研究端到端优化流程。通过该平台，研究人员针对三个经典难解且可相互转化的图问题——最小顶点覆盖、最大独立集和最大团——将其转化为无约束问题，并利用IBM平台上的量子近似优化算法（QAOA）求解。该工作流融合了经典预处理（缩减问题规模）、量子优化（处理缩减后问题）和经典后处理（将量子输出映射为高质量可行解），从而避免在量子电路中直接编码约束条件。研究团队在合成图、基准测试实例和真实网络数据集上评估该方法，并在魁北克布罗蒙特PINQ2实验室的IBM Quantum System One量子系统上完成硬件实验（采用156量子比特的Heron r2处理器），处理顶点数达128的图结构，所涉量子电路包含最多128个量子比特及13,555个双量子比特门。实验结果表明：这种沙盒式端到端研究能有效揭示瓶颈问题，阐明经典-量子计算负载划分机制，并为领域专家和实践者提供解读量子优化输出、评估组合优化中",https://arxiv.org/abs/2604.25162,http://www.qtc.com.cn/reference/177752045031026.html,arxiv.org,,2026-04-30,"[""量子计算"", ""产品动态"", ""科技前沿"", ""产品动态"", ""科技前沿"", ""科技前沿""]"
22,基于氮空位中心的量子随机数生成演示,量子随机数生成（QRNG）依托量子力学现象与生俱来的不可预测性，可高效产生高质量随机数，广泛应用于密码学与模拟领域。该团队通过实验演示了基于荧光纳米金刚石中氮空位（NV）中心光子到达时间的QRNG技术，其生成速率在单个NV中心区域达到0.173兆比特/秒，而在近50个NV中心区域提升至4.77兆比特/秒——后者相较此前NV中心实现的最高速率提升了一个数量级。所有测试区域的生成比特均无需后处理即通过ENT及NIST统计测试套件验证。研究结果与理论分析高度吻合，表明所有测试区域的极小熵值均接近每比特1的理想值。该工作为高度集成化的片上稳健QRNG系统开辟了新路径。,https://arxiv.org/abs/2604.24870,http://www.qtc.com.cn/reference/177752243031041.html,arxiv.org,,2026-04-30,"[""光量子"", ""政策标准"", ""科技前沿"", ""科技前沿"", ""科技前沿""]"
26,金刚石中NV中心磁场敏感度受光电读出噪声影响研究,金刚石中的氮空位（NV）中心在纳米级和宏观尺度磁场传感领域具有重要研究价值。目前大多数传感方案依赖传统光学读出技术，但该技术受限于光子散粒噪声。最新开发的光电（PE）读出技术有望突破NV中心电子自旋态检测的局限，然而光电读出的噪声特性及其对读出效率的影响尚未得到深入研究。该团队通过金刚石单NV中心和NV系综分别进行磁场传感实验，对比评估了光学与光电读出技术的灵敏度。研究人员采用高斯统计方法系统分析了光电探测过程中的电子噪声，并量化评估了读出效率。定量分析表明，在约翰逊-奈奎斯特噪声限制条件下，光电磁场检测灵敏度可比光学测量提升一个数量级。该工作为开发基于金刚石光电检测技术的片上磁强计迈出了关键一步。,https://arxiv.org/abs/2604.20901,http://www.qtc.com.cn/reference/177708977030781.html,arxiv.org,,2026-04-25,"[""光量子"", ""科技前沿"", ""科技前沿"", ""科技前沿""]"
27,动态量子电路中学习误差抑制策略,动态量子电路将幺正演化与中途测量和前馈相结合，实现了高效量子算法所需的条件操作，这些操作也是容错量子计算的基础。然而，这类操作会引入测量诱发的误差和控制限制，而传统误差抑制技术无法解决这些问题。本文提出一种经验学习框架，可在电路子区间和量子比特子寄存器层面优化动态电路的动态解耦（DD）序列。通过应用经验优化的DD序列，该团队通过随机基准测试将动态电路的平均错误率降低了三倍。该团队将学习到的策略应用于带测量的量子傅里叶变换（QFT+M）的动态电路实现，在多达20个量子比特的互联链上展示了显著的过程保真度。利用这一增强效果，该团队在制备10量子比特纠缠态后立即执行了高信噪比的QFT。研究结果表明，对于动态电路而言，经验优化的DD序列系统性地优于理论推导序列，这使其成为动态量子电路中误差抑制的有效方法，尤其适用于量子纠错等需要测量与反馈的应用场景。,https://arxiv.org/abs/2604.18734,http://www.qtc.com.cn/reference/177691512230578.html,arxiv.org,,2026-04-23,"[""量子计算"", ""量子纠错"", ""科技前沿"", ""科技前沿"", ""科技前沿""]"
